#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
23,Thu Sep 24 15:57:01 EDT 2020,46,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
24,Thu Sep 24 15:57:03 EDT 2020,46,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
25,Thu Sep 24 15:57:05 EDT 2020,46,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
26,Thu Sep 24 15:57:06 EDT 2020,46,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
27,Thu Sep 24 15:57:10 EDT 2020,46,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
28,Thu Sep 24 15:57:11 EDT 2020,46,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
29,Thu Sep 24 15:57:21 EDT 2020,46,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
30,Thu Sep 24 16:38:20 EDT 2020,46,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
31,Thu Sep 24 16:40:30 EDT 2020,46,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
32,Thu Sep 24 16:40:30 EDT 2020,46,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
33,Thu Sep 24 16:40:32 EDT 2020,46,0,RequiredClassesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
34,Thu Sep 24 16:40:33 EDT 2020,46,0,RequiredClassesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
35,Thu Sep 24 16:40:34 EDT 2020,46,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
36,Thu Sep 24 16:40:35 EDT 2020,46,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
37,Thu Sep 24 16:40:36 EDT 2020,46,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
38,Thu Sep 24 16:40:37 EDT 2020,46,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
39,Thu Sep 24 16:40:39 EDT 2020,46,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest GivenSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride DerivedSafetyTest GenerateSafeDistancesAndDurationsTest InterpolatedSafetyTest IsInterpolatedTwoParameterSafetyTest PrintSafeDistancesAndDurationsTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest DerivingMainTest ExpectedSubtleJavaDocs InferringMainTest InterpolatedReuse InterpolatingMainTest IsInferredSafeTest IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintingCodeReuse UtilityTesterMainTest , ,
